SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
0,1,0,62,1,1,84.95,5150.55,6,12.135714285714286,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,7,1,1,69.9,497.3,1,34.95,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,53,1,0,69.7,3686.05,4,13.94,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,0,71,1,1,104.15,7365.3,5,17.358333333333334,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,69,1,1,84.7,5878.9,7,10.5875,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,1,72,1,0,20.1,1460.85,1,10.05,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,1,62,1,0,20.45,1297.35,1,10.225,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1,0,60,1,1,59.8,3561.15,3,14.95,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,9,1,0,64.95,547.8,4,12.99,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,1,0,2,1,1,45.0,89.75,1,22.5,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,46,0,0,33.7,1537.85,2,11.233333333333334,0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
0,1,1,50,1,1,84.4,4116.15,2,28.133333333333336,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,3,1,0,20.2,65.95,1,10.1,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0,1,39,1,0,19.35,779.2,1,9.675,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,29,0,1,30.6,856.35,1,15.3,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,24,1,1,80.5,2088.45,2,26.83333333333333,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0,20,1,1,73.65,1463.5,2,24.55,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,4,1,1,95.45,396.1,3,23.8625,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,0,0,31,1,1,90.7,2845.15,3,22.675,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,1,1,1,80.8,80.8,2,26.933333333333334,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,1,67,0,1,59.55,4103.9,5,9.925,0,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,68,1,1,75.8,5293.95,5,12.633333333333333,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
1,1,0,32,1,1,80.3,2483.05,2,26.766666666666666,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,1,42,0,1,45.1,2049.05,3,11.275,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0,0,68,1,0,54.45,3687.75,2,18.15,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,5,1,1,75.9,357.75,1,37.95,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,67,1,0,89.55,6038.55,4,17.91,0,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0,0,26,1,1,80.7,2193.0,2,26.9,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,40,0,0,62.05,2511.55,5,10.341666666666669,0,0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,0,0,21,1,0,19.6,390.4,1,9.8,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,1,1,26,0,0,38.85,1025.15,3,9.7125,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,56,0,1,44.85,2564.95,2,14.95,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,0,23,1,0,20.85,473.9,1,10.425,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,13,1,0,20.85,272.35,1,10.425,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,0,0,1,1,0,60.1,60.1,3,15.025,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,0,0,7,1,1,70.75,450.8,4,14.15,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0,11,1,0,70.2,760.05,1,35.1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,72,1,1,112.75,8192.6,7,14.09375,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,62,0,1,39.0,2337.45,2,13.0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,0,72,1,0,25.4,1710.9,1,12.7,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,1,10,1,0,73.55,693.3,5,12.258333333333333,1,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True
1,1,0,3,1,1,74.6,239.05,2,24.866666666666664,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,3,1,1,74.75,238.1,2,24.916666666666668,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,29,1,1,80.15,2265.25,2,26.71666666666667,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,1,0,20.45,20.45,1,10.225,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,11,1,0,20.0,211.95,1,10.0,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0,0,0,10,1,1,24.0,226.55,1,12.0,1,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,12,1,1,20.1,232.4,1,10.05,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,6,1,1,55.0,340.4,2,18.33333333333333,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1,1,1,1,79.35,79.35,2,26.45,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,40,1,1,24.6,973.95,1,12.3,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,15,1,1,79.75,1111.85,2,26.58333333333333,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,71,1,0,81.85,5924.4,6,11.69285714285714,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,32,1,1,79.25,2619.15,2,26.416666666666668,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0,1,0,67,1,1,93.15,6368.2,4,18.630000000000003,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,0,1,1,0,69.7,69.7,1,34.85,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,36,1,0,54.1,1992.85,3,13.525,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
0,0,1,66,1,0,19.95,1269.1,1,9.975,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,9,1,1,85.35,758.6,2,28.45,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,35,1,1,89.65,3161.6,3,22.4125,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,0,12,1,0,45.9,505.95,1,22.95,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,72,1,0,69.65,4908.25,5,11.608333333333334,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,37,1,1,19.8,695.05,1,9.9,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,16,1,1,20.6,330.25,1,10.3,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0,1,7,1,1,71.05,472.65,1,35.525,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,0,38,1,1,83.45,3147.15,3,20.8625,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,68,1,1,105.25,7173.15,6,15.035714285714286,0,0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,1,1,40,1,0,25.25,1006.9,1,12.625,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,29,1,1,76.0,2215.25,1,38.0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,2,1,1,85.65,181.5,2,28.55,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,69,1,0,24.45,1718.2,1,12.225,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,1,1,1,95.6,95.6,4,19.12,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1,0,0,71,1,0,89.85,6293.45,7,11.23125,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,17,1,0,93.85,1625.65,4,18.77,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,0,45,1,1,98.7,4525.8,5,16.45,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,1,0,72,1,1,88.7,6301.7,7,11.0875,0,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,11,1,1,44.65,472.25,1,22.325,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,65,1,1,104.1,6700.05,5,17.349999999999998,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,52,1,0,59.85,3103.25,3,14.9625,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,48,1,0,24.0,1183.05,1,12.0,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,0,8,1,0,75.0,632.95,2,25.0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,8,1,1,94.45,742.95,4,18.89,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
0,1,1,54,1,1,65.65,3566.7,4,13.13,0,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,1,0,11,1,1,70.2,834.7,1,35.1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,68,1,0,25.8,1911.5,1,12.9,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1,1,70,1,0,24.7,1685.9,1,12.35,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,1,26,1,1,105.45,2715.3,6,15.064285714285717,0,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,3,1,1,80.5,232.35,2,26.83333333333333,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,0,1,1,1,70.55,70.55,1,35.275,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,69,1,0,19.4,1346.2,1,9.7,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,0,0,2,1,0,44.45,82.7,1,22.225,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,71,1,0,100.45,7159.7,5,16.741666666666667,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,1,4,1,0,20.85,62.9,1,10.425,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,1,1,0,44.7,44.7,1,22.35,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,1,1,0,70.4,70.4,1,35.2,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,0,76.0,76.0,1,38.0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,8,1,1,74.5,606.55,2,24.83333333333333,1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,6,1,0,50.05,288.35,2,16.683333333333334,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,0,0,4,1,0,45.65,191.05,1,22.825,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,42,1,0,63.7,2763.35,4,12.74,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
0,1,1,33,1,0,20.1,620.55,1,10.05,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,39,1,0,80.0,3182.95,6,11.428571428571429,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,1,42,1,1,100.4,4303.65,5,16.733333333333334,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,13,1,1,106.9,1364.3,5,17.816666666666666,0,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,1,1,81.1,81.1,2,27.03333333333333,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,1,66,1,1,90.95,5930.05,4,18.19,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,1,70,1,0,65.2,4543.15,3,16.3,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,0,0,64,1,1,86.4,5442.05,7,10.8,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,3,1,1,98.7,293.65,5,16.45,1,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0,72,1,1,84.9,6065.3,6,12.12857142857143,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,1,1,1,49.9,49.9,2,16.633333333333333,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,11,1,0,48.55,501.0,2,16.183333333333334,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,0,71,1,1,118.65,8477.6,7,14.83125,0,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,56,1,1,85.85,4793.8,4,17.169999999999998,0,0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,1,1,71,1,0,100.55,7113.75,4,20.11,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
0,1,0,19,1,1,89.1,1620.8,3,22.275,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,10,1,1,104.4,1081.45,6,14.914285714285716,1,0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,0,65,1,1,59.6,3739.8,4,11.92,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1,0,28,1,1,105.8,2998.0,5,17.633333333333333,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1,0,1,1,1,69.4,69.4,1,34.7,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,0,0,39,1,0,90.7,3413.25,3,22.675,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,70,1,0,115.65,7968.85,7,14.45625,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,0,2,1,1,84.05,134.05,2,28.016666666666666,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,21,1,1,102.8,2110.15,6,14.685714285714283,0,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0,34,1,0,116.25,3899.05,7,14.53125,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False
0,1,1,2,1,1,71.65,135.75,1,35.825,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,65,1,0,71.0,4386.2,5,11.833333333333334,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,1,1,17,1,1,62.1,1096.65,3,15.525,0,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
0,0,0,46,0,0,30.3,1380.1,1,15.15,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,8,1,1,74.5,609.9,2,24.83333333333333,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,1,44,0,1,54.3,2317.1,4,10.86,0,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
0,0,0,50,1,0,69.5,3418.2,4,13.9,0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,1,1,1,90.55,90.55,3,22.6375,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,0,0,7,1,0,73.6,520.0,1,36.8,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,3,1,0,19.95,58.0,1,9.975,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,32,1,0,20.35,707.5,1,10.175,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,5,1,0,54.2,308.25,3,13.55,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0,0,3,0,1,36.85,108.7,2,12.283333333333331,1,0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,1,1,57,1,1,74.3,4018.35,1,37.15,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,52,0,0,50.2,2554.0,4,10.04,0,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,1,1,0,50.8,50.8,2,16.933333333333334,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,84.65,84.65,2,28.21666666666667,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0,0,0,26,1,0,45.45,1233.15,1,22.725,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,31,1,1,76.05,2227.8,1,38.025,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,17,1,1,90.95,1612.2,4,18.19,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,0,27,1,1,20.25,538.2,1,10.125,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,1,0,29,1,1,74.95,2149.05,1,37.475,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,30,0,1,44.5,1307.8,2,14.833333333333334,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,46,1,0,53.1,2459.8,2,17.7,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,35,1,1,91.5,3236.35,3,22.875,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,29,1,1,19.55,521.8,1,9.775,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False
0,1,0,52,1,1,106.3,5487.0,7,13.2875,0,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,11,1,1,54.55,601.25,3,13.6375,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0,0,2,1,1,80.45,137.1,3,20.1125,1,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,45,1,0,78.8,3597.5,6,11.257142857142856,0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
1,0,0,57,0,1,55.0,3094.05,4,11.0,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,0,59,1,1,83.25,4949.1,3,20.8125,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,62,1,1,65.1,3846.75,4,13.02,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,11,0,0,34.7,383.55,2,11.566666666666668,1,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,71,1,1,109.0,7661.8,6,15.571428571428571,0,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,0,9,1,0,20.25,186.15,1,10.125,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,43,1,0,55.45,2444.25,3,13.8625,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0,0,13,1,1,19.3,279.3,1,9.65,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,19,1,1,61.55,1093.2,3,15.3875,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,7,0,0,34.2,256.6,2,11.4,1,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,1,71,1,1,76.9,5522.7,6,10.985714285714286,0,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,22,1,0,55.1,1253.15,3,13.775,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
0,0,0,44,1,0,100.1,4378.35,5,16.683333333333334,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,7,1,1,81.1,576.65,2,27.03333333333333,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,1,1,1,48.6,48.6,2,16.2,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
