SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New,top_risk_factors,churn_probability
-0.041954447,-0.25872743,0.06430207,-0.2537296,0.28871712,-0.1128222,0.34095538,-0.09478461,-0.38218868,-1.0214192,0.006197011,0.31436676,-0.1801922,0.0,-0.41958526,-0.4866416,-0.009119772,0.0,-0.15430859,0.0,0.739773,0.0,-0.5464665,0.0,0.108903535,0.0,0.39687708,0.0,0.6656553,-0.06488923,-0.25189632,0.6912247,-1.1089467,-0.1753869,-0.0123015605,-0.10880432,"PaymentMethod_Electronic check, charge_per_service, OnlineBackup_Yes",0.11144944
0.0371421,0.049502924,0.020586008,0.24978748,-0.032215293,-0.11197512,0.17243394,0.35375082,0.11595377,0.7630265,-0.02054685,0.13541797,0.07390033,0.0,-0.26735002,0.27231655,-0.004310016,0.0,0.45169866,0.0,-0.28100798,0.0,-0.43407884,0.0,-0.1707395,0.0,-0.83724374,0.0,-0.5981515,0.1230704,0.2078251,-0.19585247,-1.0612211,0.23718148,-0.009297937,0.13156167,"PaymentMethod_Electronic check, StreamingTV_Yes, charge_per_service",0.34577525
-0.006765536,0.09608154,0.10760381,-0.11903622,0.25988966,0.04647247,0.15210779,0.39078414,1.0320458,-0.22393613,-0.018559095,0.14463411,-0.2679398,0.0,-0.17975736,-0.19929884,-0.012569474,0.0,0.24537176,0.0,-0.42240047,0.0,-0.37212622,0.0,-0.25750363,0.0,-0.46372914,0.0,-0.3930288,0.111559324,0.24965897,-0.29131177,-1.1613904,0.403472,-0.05543375,0.1828308,"PaymentMethod_Electronic check, num_services, StreamingTV_Yes",0.26287055
-0.020612177,-0.012470906,-0.02194723,-1.9343134,-0.107918054,0.009974833,-0.48784116,-0.6367285,-1.3761902,-1.2645853,0.01529416,-0.0092933765,0.011789366,0.0,0.14336982,-0.4296926,-0.0006027703,0.0,-0.097746804,0.0,0.42140356,0.0,0.36258835,0.0,0.26013777,0.0,0.40847355,0.0,0.55797637,-0.14309911,-1.1254885,-0.074395135,-0.82675636,-0.04845424,-0.0028743627,-0.10959007,"tenure, num_services, charge_per_service",0.0014303303
0.08559557,0.164911,-0.23806195,-0.8564229,-0.024586383,-0.18816873,-0.11817146,-0.36065853,-0.66865695,0.53557384,0.0055798963,0.12378812,0.11255026,0.0,-0.6044971,0.1555902,-0.0015363169,0.0,0.45846295,0.0,-0.5107679,0.0,-0.4330822,0.0,-0.1329326,0.0,0.5577057,0.0,0.7298688,-0.064122275,-0.124897614,0.5561222,-0.86429834,-0.067382686,-0.008486553,-0.115405045,"PaymentMethod_Electronic check, tenure, StreamingMovies_Yes",0.12951949
-0.006472813,0.12236208,0.073166795,0.16563402,-0.13827355,-0.01840224,1.0102491,0.47163898,0.7893571,-0.7417849,0.009402612,0.12159688,1.662015e-05,0.0,-0.43013436,-0.22884825,0.12745844,0.0,-0.059527617,0.0,-0.24961977,0.0,-0.26242325,0.0,-0.17329472,0.0,-0.35327858,0.0,-0.3324424,0.14794053,0.33680865,-0.13871056,-1.1089884,0.4825072,0.008527842,-0.09983935,"PaymentMethod_Electronic check, MonthlyCharges, num_services",0.38126072
-0.05658042,0.20420527,0.047795694,-0.91836905,-0.07126062,-0.2375778,-0.12582377,-0.25726387,-1.3290262,-0.83558774,0.014279068,0.15438293,0.054575358,0.0,0.14676985,-0.34219122,-0.0008540362,0.0,0.35088784,0.0,0.4342992,0.0,0.09484947,0.0,0.14602517,0.0,0.2846965,0.0,-0.9324959,-0.09433297,-0.32667783,0.948548,-1.3186347,-0.15010546,0.014495968,-0.10716689,"num_services, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",0.014529112
-0.013369965,0.122906014,-0.033055827,-0.57744026,-0.09991253,-0.066152975,0.19632997,-0.3063506,-1.0504276,-1.2077044,0.0064419564,0.10411009,-0.091256075,0.0,-0.13194042,-0.4272694,-0.000876094,0.0,0.3750892,0.0,-0.34621078,0.0,0.2701438,0.0,0.21853568,0.0,0.46903408,0.0,0.66919553,0.02999026,-0.29002833,-0.20127973,-0.69167846,-0.13145873,-0.044666123,-0.10956271,"charge_per_service, num_services, PaymentMethod_Electronic check",0.033320595
0.008943063,0.10036338,0.04415438,1.1572937,-0.1467048,0.114873454,-0.015120324,0.07790573,-0.08544824,-1.0713118,-0.024998933,0.33673275,-0.15351611,0.0,-0.01549776,-0.32867524,-0.0037906272,0.0,0.07362353,0.0,0.7455964,0.0,-0.5031059,0.0,-0.16969803,0.0,-0.5259535,0.0,-0.37858012,0.13847208,0.2287135,-0.27325058,0.6808976,-0.23970082,-0.011639061,0.08368952,"tenure, charge_per_service, OnlineBackup_Yes",0.45895278
0.011901313,-0.20003404,0.12245455,0.030458186,-0.08349706,0.045173932,-0.028360814,-0.060472723,-0.7434092,-1.2480874,-0.12612773,-0.270637,-0.07748002,0.0,0.25647733,-0.4863708,-0.0013724794,0.0,-0.12455341,0.0,0.68572396,0.0,0.6324194,0.0,-0.13623215,0.0,-1.0376529,0.0,0.52256566,0.100093365,0.23213084,0.6579639,-1.0329068,-0.1373102,-0.046068363,0.25423184,"charge_per_service, StreamingTV_Yes, PaymentMethod_Electronic check",0.09130481
0.01654553,0.10382692,0.067918204,1.1733979,-0.036062334,0.13267165,0.12747332,0.5233449,0.33379292,-0.1135305,-0.04146809,-0.3071378,0.05608104,0.0,-0.10807754,-0.30686954,-0.0037906272,0.0,-0.056176007,0.0,0.727529,0.0,-0.6506621,0.0,-0.06384503,0.0,-0.6566744,0.0,-0.49066427,0.17412354,0.24292225,-0.25745738,-0.8690686,0.62426513,-0.0104854135,0.19381791,"tenure, PaymentMethod_Electronic check, OnlineBackup_Yes",0.6264258
0.017570611,-0.24256618,0.036001652,-0.2294824,-0.034357585,0.06642718,0.71854615,-0.6387082,0.46082076,0.99041384,0.009558913,-0.061395958,-0.26471487,0.0,0.4511868,0.36528125,-0.0010217831,0.0,-0.07480644,0.0,-0.44345537,0.0,-0.34410554,0.0,-0.0979335,0.0,-0.58795726,0.0,0.5925737,0.09147507,0.13430092,-0.23024173,0.6775895,-0.11222812,0.053429935,-0.053832605,"charge_per_service, MonthlyCharges, PaymentMethod_Electronic check",0.77548426
0.009500255,0.09185274,0.023946378,1.5540357,-0.048184063,0.016771585,0.33240986,0.24354959,0.8261849,0.5029478,-0.012234146,-0.03616617,-0.041516155,0.0,-0.12955181,-0.31001148,-0.003872989,0.0,-0.07490589,0.0,-0.4062155,0.0,-0.40458828,0.0,-0.07331682,0.0,-0.43535835,0.0,-0.53753066,0.1883931,0.23198308,-0.17001784,-0.86796016,0.423624,-0.04931669,0.21941818,"tenure, PaymentMethod_Electronic check, num_services",0.74174225
-0.0061884294,0.118579045,0.04606744,0.8570212,0.19149785,-0.15238054,0.05173103,0.27753806,1.1793861,-0.7636659,-0.018670337,-0.37739974,-0.23297732,0.0,-0.025190702,-0.32487014,-0.0056381007,0.0,-0.07026478,0.0,0.43319148,0.0,-0.5964665,0.0,-0.071996346,0.0,-0.4535985,0.0,-0.5837715,0.077938795,0.24242347,-0.14160009,-0.7127779,-0.4448716,-0.04038593,0.18283731,"num_services, tenure, charge_per_service",0.20208262
-0.104568034,-0.22517945,-0.11378397,-2.0090854,-0.06970681,-0.1274642,-0.25663993,-0.8844682,-1.0199412,-1.3470098,0.012446381,-0.12518588,-0.0233805,0.0,0.13951239,-0.4024476,-0.000787196,0.0,0.22505319,0.0,0.23909295,0.0,0.27456605,0.0,0.15666741,0.0,0.31420153,0.0,-0.61513555,-0.05114097,-1.1876745,-0.19947712,-0.71869797,-0.023468962,0.012208726,-0.12174059,"tenure, charge_per_service, Contract_Two year",0.00025805956
0.031760495,0.006419522,0.041055355,-0.30329007,-0.01607432,-0.011489798,-0.16217104,-0.55976254,0.39063585,0.42272174,0.004908165,-0.16861735,-0.026619574,0.0,0.33631992,0.43980774,-0.0015046225,0.0,-0.09026409,0.0,-0.56156784,0.0,-0.3680541,0.0,-0.117866054,0.0,0.48596194,0.0,-0.60893965,0.15381284,0.21511665,-0.13887402,-0.7722857,-0.051936645,0.023693947,-0.13260424,"PaymentMethod_Electronic check, StreamingMovies_Yes, OnlineBackup_Yes",0.17529795
0.0017979499,0.095866986,0.08804648,0.21091783,-0.15468438,0.017382175,0.37987587,0.07322932,1.0417478,-1.000924,0.006870647,0.1497129,-0.014676457,0.0,-0.4571634,-0.35045683,0.12745844,0.0,-0.11821756,0.0,-0.09871973,0.0,-0.22704667,0.0,-0.18346389,0.0,-0.25866798,0.0,-0.37042344,0.12985224,0.34265798,0.69230413,-1.2244494,-0.25215906,-0.020546243,-0.111919366,"PaymentMethod_Electronic check, num_services, charge_per_service",0.18322855
0.022723729,-0.026722241,-0.3468093,-1.4909098,-0.027411642,0.03274594,-0.07574404,-0.26858562,-1.1036043,0.37294436,0.0134614725,0.20935301,0.09321582,0.0,0.27839047,0.27805167,-0.001002092,0.0,-0.1596785,0.0,0.726427,0.0,-0.71244204,0.0,0.091927305,0.0,0.7816787,0.0,0.68187135,0.09161291,0.15851547,-0.14691056,-0.54198706,-0.05456718,-0.0009249921,-0.11075609,"tenure, num_services, StreamingTV_Yes",0.22374696
0.09631373,-0.4306328,0.044161677,-1.0821208,-0.046424538,0.09942577,0.7480717,-0.7436392,-0.6614158,0.050322767,0.012446381,0.20457728,0.0789501,0.0,0.36671627,0.2546386,-0.0012945752,0.0,-0.15236068,0.0,0.63562685,0.0,-0.8530407,0.0,0.29971814,0.0,0.6815666,0.0,-0.76025194,-0.06778509,-1.153405,-0.21694146,0.94146067,-0.13330178,-0.013951247,-0.042305462,"Contract_Two year, tenure, PaymentMethod_Electronic check",0.13543893
0.00022825829,-0.18157385,0.03352727,-0.28166983,-0.027885828,-0.27642503,-0.28355843,0.07419837,-0.57388186,0.31565058,0.018233985,-0.2527912,0.16902524,0.0,-0.4284965,0.42551985,-0.0010275379,0.0,-0.20568524,0.0,0.71317136,0.0,0.5247951,0.0,-0.09070282,0.0,-1.1153681,0.0,0.4896683,0.17649893,0.20546077,0.7507108,-0.91684604,-0.113295056,-0.00038999238,-0.09851119,"StreamingTV_Yes, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",0.27682883
-0.022099458,-0.19974752,0.07658807,-1.2113717,-0.15569021,-0.14585753,0.008475618,-1.200659,0.623081,-0.504505,0.0059905457,0.133038,-0.034816414,0.0,0.27145445,-0.487296,0.058171347,0.0,-0.107124224,0.0,-0.527739,0.0,-0.21782789,0.0,-0.25975406,0.0,-0.236412,0.0,-0.52314854,-0.0004858554,-1.3545952,0.8021148,-1.2155823,-0.19881026,-0.051883917,-0.13583992,"Contract_Two year, PaymentMethod_Electronic check, tenure",0.0010892698
-0.0019977475,0.1687031,0.09452816,-0.7035813,-0.21354578,-0.06807058,0.33190048,0.28564864,0.7324636,-0.9182609,0.009402612,0.13273755,-0.11350581,0.0,0.25914153,-0.4461734,0.11894358,0.0,-0.16489726,0.0,-0.47998437,0.0,-0.26138908,0.0,-0.18788855,0.0,-0.22451182,0.0,-0.44890022,0.10765921,0.23906575,-0.15424392,-0.5638327,-0.10927197,-0.036656808,-0.11595142,"charge_per_service, num_services, tenure",0.060580157
0.02523594,-0.30176616,0.024025476,-0.44212797,-0.045078486,-0.27942416,-0.06972644,-0.5152059,-0.33591592,0.43305218,0.0040457444,-0.12906785,-0.0250045,0.0,-0.6036937,0.31310117,-0.0015363169,0.0,-0.204352,0.0,-0.5044556,0.0,-0.44091672,0.0,-0.08503352,0.0,0.777323,0.0,0.7008752,0.055549905,0.13048746,-0.1728288,0.78389007,-0.14550452,-0.01732789,-0.044557396,"PaymentMethod_Electronic check, StreamingTV_Yes, StreamingMovies_Yes",0.24512859
-0.014448575,-0.14833924,0.13159285,-0.38852724,0.34735838,-0.08237509,-0.08112041,-0.20924315,0.13808006,-0.9782625,0.0045099403,0.17808124,-0.08242862,0.0,-0.3793199,-0.3228242,-0.0093041975,0.0,0.4005324,0.0,0.4184023,0.0,-0.6044503,0.0,-0.06719261,0.0,0.44998813,0.0,-0.73734283,0.13670973,0.23787846,-0.18731523,0.9231382,-0.17621407,0.00048458882,-0.049714457,"charge_per_service, PaymentMethod_Electronic check, StreamingMovies_Yes",0.23857771
-0.029760404,-0.21165393,-0.43599755,-0.36043757,-0.03332565,0.09948269,-0.12993602,-0.6680524,-0.1777074,0.9606767,0.0035534464,-0.11344121,-0.1268705,0.0,0.2799267,0.26692942,-0.0010381518,0.0,-0.10757915,0.0,-0.55714417,0.0,-0.5639386,0.0,-0.116018705,0.0,0.68935806,0.0,0.31310317,0.041882746,0.11615523,-0.14788872,0.63251346,-0.13886887,-0.0023173718,-0.040765136,"charge_per_service, StreamingTV_Yes, TotalCharges",0.3617016
0.048452333,-0.060117923,0.06064502,-0.12027633,-0.04081534,-0.30513373,-0.044578828,-0.16729838,-0.22420636,1.0814055,0.019513607,-0.16967544,0.23922808,0.0,0.37688297,0.31069565,-0.0015358801,0.0,-0.095116004,0.0,0.63093144,0.0,-0.58650064,0.0,-0.13570923,0.0,-0.6608949,0.0,0.8688516,0.1116226,0.13117099,-0.21765774,0.63450235,-0.15393487,0.014335981,-0.043015674,"charge_per_service, StreamingMovies_Yes, StreamingTV_Yes",0.81651986
-0.16653965,-0.0006755447,0.06888611,-0.3728841,-0.035465308,0.089398965,-0.3206894,-0.14480588,-1.6186666,0.0419352,0.008029698,-0.29619837,-0.010169247,0.0,0.27489996,0.3196699,-0.0013724794,0.0,-0.121688694,0.0,0.20962265,0.0,0.91886276,0.0,-0.22168913,0.0,0.5214187,0.0,0.51303965,0.11456001,0.1390265,-0.1600109,0.51747215,-0.1803126,0.027724264,-0.041972954,"num_services, DeviceProtection_Yes, StreamingTV_Yes",0.5156394
0.007605323,0.06946174,0.044279896,-0.3253399,-0.039968833,0.16660756,-0.19951697,0.16679078,-0.097465195,0.8060249,0.023423575,-0.19878492,-0.009834168,0.0,-0.34912595,0.2649985,-0.0036414878,0.0,-0.08731148,0.0,1.1416191,0.0,0.7841641,0.0,-0.10877009,0.0,-0.7320107,0.0,-0.55958796,0.10588672,0.15048525,-0.13221407,0.8143128,-0.14482811,-0.01791519,-0.053155933,"OnlineBackup_Yes, PaymentMethod_Electronic check, charge_per_service",0.81417394
0.025568347,0.09121283,0.06947572,1.2979778,0.23599505,-0.088974714,0.2673076,0.31350857,1.2511755,0.7001787,-0.011456081,-0.025166128,-0.0088984035,0.0,-0.15574606,-0.291277,-0.0057204627,0.0,-0.104571454,0.0,-0.2515476,0.0,-0.3470698,0.0,-0.083317325,0.0,-0.53439367,0.0,-0.5182189,0.17382,0.21683294,-0.15473187,-0.9232491,0.3698394,-0.04576245,0.23282823,"tenure, num_services, PaymentMethod_Electronic check",0.84380186
-0.03025558,-0.2198179,-0.12609349,-1.6373559,-0.047428142,-0.074691355,0.095829405,-0.47734484,0.5071158,-1.5175626,0.005020509,-0.18973882,0.08006779,0.0,-0.36412564,-0.4130191,0.12035155,0.0,-0.08259461,0.0,-0.31470367,0.0,-0.18087608,0.0,-0.24456088,0.0,-0.40417203,0.0,-0.39431608,-0.016827447,-1.3423682,0.39172673,-1.0184464,-0.18726563,-0.04381941,-0.13910079,"tenure, charge_per_service, Contract_Two year",0.000254692
-0.024498165,-0.33290535,-0.4884541,-0.502744,-0.056140244,0.02507652,0.25595817,-0.4683796,-0.17807038,-0.5711556,0.009963166,0.22243674,0.021889163,0.0,0.12439579,-0.484093,-0.0014324219,0.0,0.3314118,0.0,0.43464446,0.0,-0.41717815,0.0,-0.085731514,0.0,-0.467468,0.0,-0.40894383,0.19999307,0.19384632,0.781221,-1.0823836,-0.1132863,0.019202765,-0.08502529,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), charge_per_service",0.04082901
-0.004275485,0.19350098,0.044675577,-0.41954598,-0.18096697,-0.097232066,0.23994046,0.35664156,0.8468414,-0.81790763,0.006870647,0.10053019,-0.014366776,0.0,0.2055685,-0.40328372,0.11658744,0.0,-0.13469453,0.0,-0.48854795,0.0,-0.22809212,0.0,-0.20863225,0.0,-0.28752974,0.0,-0.40958828,-0.0050919373,-1.0581799,-0.120863356,-0.62504214,-0.025722666,-0.022370763,-0.102163866,"Contract_Two year, num_services, charge_per_service",0.02787463
0.059027363,0.1494691,0.042593714,-1.2714986,-0.03297283,0.09183861,-0.06529447,-0.7476997,-0.6994143,0.32076454,0.041017916,0.21255043,0.053570237,0.0,0.16951695,0.26842475,-0.001002092,0.0,0.33164302,0.0,0.6748575,0.0,-0.5552716,0.0,-0.13310502,0.0,-1.2437251,0.0,1.0017626,0.068859,-0.111895524,-0.23744929,-0.8012482,-0.05008748,-0.004682583,-0.10951208,"tenure, StreamingTV_Yes, StreamingMovies_Yes",0.06992846
-0.0052588927,0.02656866,0.09024387,-1.768257,-0.035177488,-0.08966603,-1.1840931,-0.48852757,-1.8131943,-0.4749181,0.008029698,-0.014797455,-0.17450683,0.0,0.20417356,0.19120961,-0.00077185105,0.0,0.25484708,0.0,0.32266286,0.0,0.5180826,0.0,0.513465,0.0,0.40108997,0.0,0.4935899,-0.1291233,-1.2542987,0.5477957,-0.999653,-0.06580986,-0.0005843538,-0.09454765,"num_services, tenure, Contract_Two year",0.0064946846
-0.023795519,-0.11265813,-0.15078072,0.19695023,-0.009529976,0.0907179,-0.00085057504,-0.08045051,-0.5543053,0.5116297,0.0045642145,0.10691019,-0.04781713,0.0,-0.23219955,0.34790942,-0.0043081595,0.0,0.55422896,0.0,-0.47262383,0.0,0.54537386,0.0,-0.101700254,0.0,0.84058857,0.0,-0.75809896,0.21264556,0.21674411,-0.20678474,-0.8303118,0.5303831,0.022399362,-0.12197918,"StreamingTV_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",0.61396825
0.007677684,0.116655946,-0.27439097,0.07909243,-0.104001336,0.04724886,0.98738176,0.05330854,0.91066796,-1.0064358,-0.020157898,0.09889477,-0.012888029,0.0,-0.48686716,-0.2143768,0.12745844,0.0,-0.047643296,0.0,-0.25781676,0.0,-0.34587306,0.0,-0.22927505,0.0,-0.39389062,0.0,-0.5372506,-0.46165615,-0.32476106,-0.14694811,-0.9115844,0.5838908,-0.05302987,0.1903333,"charge_per_service, MonthlyCharges, PaymentMethod_Electronic check",0.06691564
0.01148621,0.09399823,-0.3000758,-0.48463216,-0.1123413,0.05293967,0.35554424,-0.22003892,0.8633138,-0.8459085,0.0059006102,0.12805828,-0.017671278,0.0,-0.49760243,-0.5386626,0.12745844,0.0,-0.103841946,0.0,-0.28475785,0.0,-0.26576257,0.0,-0.18200968,0.0,-0.25153238,0.0,-0.47029334,-0.007772229,-0.3660325,-0.0927031,-0.5095508,-0.07609277,-0.1083126,-0.13066861,"num_services, charge_per_service, InternetService_Fiber optic",0.014253594
-0.08465124,-0.09676428,-0.15159169,-1.9167914,-0.06911346,-0.07575306,-0.36890742,-0.8567325,-1.3531483,-1.7912879,0.0134614725,-0.0930226,-0.0012488961,0.0,0.17804468,-0.42254817,-0.0006027703,0.0,0.19533414,0.0,0.2432389,0.0,0.2812712,0.0,0.37872326,0.0,0.33250087,0.0,0.5483306,-0.08906773,-1.4329057,-0.1806531,-0.67912483,-0.049606577,-0.0024095324,-0.11817395,"tenure, charge_per_service, Contract_Two year",0.00046545613
-0.039090756,-0.1665212,-0.016000854,-0.86027855,-0.061317164,-0.047473293,0.56633955,0.102963105,0.595909,-1.4348147,0.005020509,0.076363616,-0.067915335,0.0,-0.35202494,-0.40000772,0.12035155,0.0,-0.10768248,0.0,-0.24111745,0.0,-0.19649485,0.0,-0.2076428,0.0,-0.32049176,0.0,-0.3461677,0.013990276,-1.6767339,0.10429948,-1.2705991,-0.32300967,-0.067587845,-0.13446613,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",0.0011567004
0.04019224,-0.2891057,-0.3478243,-1.5596741,-0.037791878,0.06971068,0.35389793,-0.47641954,-0.084446914,0.5406746,0.021164268,0.05867002,0.061690036,0.0,0.25370112,0.22338773,-0.001002092,0.0,-0.090359986,0.0,0.8791145,0.0,-0.49802393,0.0,-0.07408886,0.0,-1.3094219,0.0,0.6780804,-0.151744,-0.043228693,-0.203552,0.81667566,-0.10476536,-0.016667668,-0.059775747,"tenure, StreamingTV_Yes, OnlineBackup_Yes",0.20427923
0.0028895908,0.08714322,0.0045054713,1.2971433,-0.051533435,0.032633107,0.20632735,0.006873645,0.91230136,0.52112484,-0.014336542,-0.039095066,-0.07049079,0.0,-0.1406954,-0.3051236,-0.003872989,0.0,-0.10871821,0.0,-0.42850506,0.0,-0.44458175,0.0,-0.06559239,0.0,-0.43576106,0.0,-0.5626124,0.18458271,0.21465603,-0.17523415,-0.9015572,0.56564176,-0.049432013,0.21941818,"tenure, num_services, PaymentMethod_Electronic check",0.6104659
-0.0008822684,0.080546945,-0.26590398,0.15712292,-0.12782662,-0.18368948,0.8470267,-0.070716724,0.7466883,-1.347189,-0.031135889,0.15702912,-0.001074672,0.0,-0.45991433,-0.21146293,0.12745844,0.0,-0.061191097,0.0,-0.23987502,0.0,-0.36467323,0.0,-0.22414984,0.0,-0.3039928,0.0,-0.54183763,-0.50258267,-0.3448218,-0.03672289,-0.5626724,-0.14237821,-0.082734615,0.19140494,"charge_per_service, MonthlyCharges, num_services",0.021689944
-0.011912153,-0.15681323,-0.51984227,-0.32771128,-0.02181757,0.094469,-0.29918918,-0.6390786,-0.5729524,0.35855925,0.004717724,-0.07262011,0.15610403,0.0,0.26989028,0.40146112,-0.000874751,0.0,-0.142044,0.0,-0.67475826,0.0,0.6347845,0.0,-0.11207246,0.0,0.52721846,0.0,0.5543925,0.15359274,0.17120618,0.480574,-0.8293491,-0.13466634,-0.01359638,-0.091951214,"PaymentMethod_Electronic check, OnlineBackup_Yes, TotalCharges",0.30510476
0.065961346,0.1049557,0.07963182,1.503402,-0.03237701,-0.106555164,-0.2240665,0.4724401,-0.18372527,1.2020555,-0.00914393,-0.054359093,-0.06867998,0.0,0.30512258,0.34596664,-0.0014131645,0.0,-0.11944132,0.0,-0.3631281,0.0,-0.45772156,0.0,0.0018200161,0.0,0.7486185,0.0,0.51318187,0.18140167,0.23318113,-0.113164105,-0.87801456,0.19611722,-0.003980375,0.14375584,"tenure, charge_per_service, PaymentMethod_Electronic check",0.9699101
-0.036111202,-0.16704004,-0.0012267423,-1.5287019,0.30789372,-0.10914154,0.13352692,-0.61509407,-0.5892799,-2.175763,0.005525032,-0.13158345,-0.114135005,0.0,-0.5596094,-0.54614174,-0.0014200725,0.0,-0.2795531,0.0,0.19562244,0.0,0.31660357,0.0,0.30626673,0.0,0.33952692,0.0,0.4311952,-0.05093181,-1.3778803,-0.14894494,-0.8384529,-0.1327094,-0.013942488,-0.113613784,"charge_per_service, tenure, Contract_Two year",0.00055060454
0.04340598,0.11851285,0.019633042,1.3320014,-0.050760593,0.0029278735,0.2839564,0.23019698,0.97319347,1.1314448,-0.010491843,-0.065441184,-0.1461852,0.0,-0.06497135,0.27825588,-0.0033663616,0.0,-0.088170715,0.0,-0.47376168,0.0,-0.28267518,0.0,-0.08377095,0.0,-0.3872183,0.0,-0.5072558,0.10690044,0.15239269,-0.13077052,0.6747058,-0.21189983,-0.10478976,0.13374376,"tenure, charge_per_service, num_services",0.94588023
0.03694387,0.0943255,0.05793866,-0.22554642,-0.052038,-0.015251115,0.11855739,-0.51424664,0.8557507,0.3617936,-0.020634536,-0.085175,0.09291923,0.0,0.31320348,0.33399302,-0.004182846,0.0,-0.048116468,0.0,-0.7237541,0.0,-0.23652673,0.0,-0.22673313,0.0,-0.6543315,0.0,-0.50543964,0.061244365,0.13863318,-0.13827556,0.80444443,-0.14903437,-0.1761343,0.1176299,"num_services, PaymentMethod_Electronic check, OnlineBackup_Yes",0.40206474
-0.043580875,-0.23650573,-0.16261198,-0.24502753,-0.07865183,0.017431527,0.044602703,-0.50937724,-0.48214677,-0.99791276,0.017227627,0.18526337,-0.08092184,0.0,-0.17507157,-0.47013196,-0.0010428828,0.0,-0.09833947,0.0,0.95326865,0.0,0.6524978,0.0,0.13269477,0.0,-0.50849396,0.0,-0.49129266,0.17845605,0.26796976,-0.16364905,-0.8728421,0.5039661,2.2635795e-06,-0.11687863,"charge_per_service, OnlineBackup_Yes, PaymentMethod_Electronic check",0.05787109
-0.030004641,-0.15348424,-0.4313105,-0.14982648,0.16770414,-0.02917708,-0.14673097,-0.12921683,0.8240495,-0.19475603,0.0058998372,0.23056969,0.082562834,0.0,-0.2981998,-0.5177426,-0.012569474,0.0,-0.111854665,0.0,-0.6639734,0.0,-0.27807456,0.0,0.46373877,0.0,-0.23430398,0.0,-0.30339003,0.12066963,0.21835111,0.545672,-0.9204394,-0.14752232,-0.026672116,-0.0939325,"PaymentMethod_Electronic check, num_services, OnlineBackup_Yes",0.09772246
-0.042199563,0.17611061,-0.45475706,-1.0708336,-0.091089904,-0.12447939,0.632638,-1.2617007,-0.4579948,-0.7732672,0.01722982,0.13439327,0.1444911,0.0,-0.11469733,-0.29363772,-0.0019305871,0.0,0.3460285,0.0,0.6434232,0.0,-0.6262213,0.0,-0.11754406,0.0,-0.6664238,0.0,-0.6271536,-0.15320437,-0.4160487,-0.3278818,-0.7051842,-0.07360041,0.006249537,-0.09252435,"TotalCharges, tenure, charge_per_service",0.0016577494
0.011087187,0.0790511,0.046363033,-0.08178513,-0.025536478,0.062196497,-0.13697307,-0.31919026,-0.13154903,0.5757428,0.005123806,-0.09487657,0.025970917,0.0,0.29824197,0.47807702,-0.0013741048,0.0,-0.16637522,0.0,-0.50129163,0.0,0.51894116,0.0,-0.13329993,0.0,0.7136022,0.0,-0.87946844,0.19263425,0.21240853,0.5234945,-1.009104,-0.16917554,0.10475001,-0.09957642,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",0.52230585
-0.022861334,-0.17003888,-0.41583493,-0.00011980219,-0.09143916,0.036364213,0.20029967,-0.14123988,0.76114655,-1.4075807,-0.01875372,0.08474417,-0.07502275,0.0,-0.4928176,-0.29273847,0.12745844,0.0,-0.08130434,0.0,-0.2458804,0.0,-0.34592038,0.0,-0.18607414,0.0,-0.2869622,0.0,-0.32887605,0.13670859,0.30460843,0.14120622,-1.0680249,-0.30740336,-0.11447929,0.1704852,"charge_per_service, PaymentMethod_Electronic check, num_services",0.015685977
0.107613645,-0.120981395,-0.6324155,-0.50670284,-0.119780414,0.06408696,-1.0453291,-0.6565093,-2.177217,-0.7934067,0.0134614725,0.2561982,-0.0015046245,0.0,0.29312894,0.3173539,-0.00083869125,0.0,-0.10889975,0.0,0.3883893,0.0,0.88872254,0.0,0.64819,0.0,0.6855124,0.0,0.6924462,0.02199962,0.1535116,-0.13950127,0.4806035,-0.16296807,0.028550046,-0.038012613,"num_services, MonthlyCharges, DeviceProtection_Yes",0.18646796
